CustomerID,OrderTimestamp,AOV,CustomerRating,Feedback,,,,,Rates of bad to Total Reviews
CUST_0035,4/29/2025 0:48,488.57,5,Product quality acceptable.,,,,,
CUST_0449,3/1/2025 10:21,413.31,5,Nothing special.,,,,,
CUST_0431,4/25/2025 8:48,350.27,5,Great experience overall.,,,,,
CUST_0257,4/12/2025 0:31,423.94,5,Product quality acceptable.,,,,,
CUST_0359,2/19/2025 17:00,377.76,5,Excellent service!,,,,,
CUST_0393,5/24/2025 17:29,399.58,5,Great experience overall.,,,,,
CUST_0346,3/27/2025 6:02,362.95,5,Excellent service!,,,,,
CUST_0042,3/4/2025 9:09,280.45,5,User friendly app.,,,,,
CUST_0063,5/4/2025 7:00,426.39,5,Average service.,,,,,
CUST_0237,2/7/2025 9:06,347.92,5,Nothing special.,,,,,
CUST_0029,3/8/2025 17:01,696.06,5,Loved the discounts.,,,,,
CUST_0036,6/9/2025 14:04,280.92,5,User friendly app.,,,,,
CUST_0327,5/30/2025 11:19,427.58,5,Neutral experience.,,,,,
CUST_0086,7/22/2025 2:51,323.81,5,Average service.,,,,,
CUST_0028,2/4/2025 12:33,474.04,5,Nothing special.,,,,,
CUST_0340,5/11/2025 8:37,341.37,5,Nothing special.,,,,,
CUST_0286,3/6/2025 16:36,367.72,5,User friendly app.,,,,,
CUST_0473,7/18/2025 1:11,416.29,5,Excellent service!,,,,,
CUST_0121,5/24/2025 6:39,487.75,5,Loved the discounts.,,,,,
CUST_0461,5/22/2025 23:53,630.28,5,User friendly app.,,,,,
CUST_0233,6/30/2025 4:55,625.88,5,Very fast delivery.,,,,,
CUST_0259,3/5/2025 3:46,494.36,5,Product quality acceptable.,,,,,
CUST_0411,4/14/2025 8:39,633.23,5,User friendly app.,,,,,
CUST_0137,2/17/2025 0:24,444.55,5,User friendly app.,,,,,
CUST_0307,5/19/2025 11:50,437.45,5,Very fast delivery.,,,,,
CUST_0172,2/19/2025 4:43,325.61,5,Neutral experience.,,,,,
CUST_0152,3/21/2025 16:09,688.89,5,User friendly app.,,,,,
CUST_0233,2/12/2025 14:58,555.03,5,Neutral experience.,,,,,
CUST_0318,2/10/2025 15:06,439.05,5,Excellent service!,,,,,
CUST_0295,4/13/2025 17:58,344.75,5,User friendly app.,,,,,
CUST_0387,6/26/2025 9:38,508.41,5,Product quality acceptable.,,,,,
CUST_0101,7/2/2025 2:43,452.61,5,Good quality products.,,,,,
CUST_0002,6/21/2025 17:32,533.74,5,Very fast delivery.,,,,,
CUST_0130,2/16/2025 12:41,533.67,5,Average service.,,,,,
CUST_0225,3/1/2025 16:28,550.27,5,Excellent service!,,,,,
CUST_0130,7/3/2025 6:19,588.2,5,Delivery was okay.,,,,,
CUST_0053,6/13/2025 0:29,379.58,5,Average service.,,,,,
CUST_0172,7/27/2025 2:44,242.31,5,Average service.,,,,,
CUST_0218,6/22/2025 23:29,530.46,5,User friendly app.,,,,,
CUST_0416,4/14/2025 14:48,394.63,5,Good quality products.,,,,,
CUST_0401,2/4/2025 7:19,434.31,5,Delivery was okay.,,,,,
CUST_0124,6/22/2025 4:33,312.51,5,Excellent service!,,,,,
CUST_0349,7/20/2025 8:14,467.48,5,Product quality acceptable.,,,,,
CUST_0259,3/12/2025 4:10,450.07,5,Product quality acceptable.,,,,,
CUST_0148,6/4/2025 14:37,536.52,5,Good quality products.,,,,,
CUST_0252,4/13/2025 4:47,441.95,5,Excellent service!,,,,,
CUST_0420,3/9/2025 15:12,552.36,5,Very fast delivery.,,,,,
CUST_0148,5/9/2025 7:26,327.1,5,Neutral experience.,,,,,
CUST_0199,6/27/2025 15:39,333.13,5,Delivery was okay.,,,,,
CUST_0489,3/31/2025 15:40,819.51,5,Loved the discounts.,,,,,
CUST_0128,5/11/2025 5:59,363.11,5,Nothing special.,,,,,
CUST_0360,2/23/2025 9:09,493.94,5,Very fast delivery.,,,,,
CUST_0415,4/29/2025 12:34,602.03,5,Great experience overall.,,,,,
CUST_0346,6/30/2025 16:09,266.72,5,Neutral experience.,,,,,
CUST_0002,7/14/2025 2:51,425.64,5,Great experience overall.,,,,,
CUST_0160,2/4/2025 16:34,481.26,5,Very fast delivery.,,,,,
CUST_0099,7/7/2025 10:51,389.29,5,Product quality acceptable.,,,,,
CUST_0147,3/4/2025 1:46,507.93,5,Loved the discounts.,,,,,
CUST_0131,6/6/2025 11:55,342.35,5,Very fast delivery.,,,,,
CUST_0054,6/27/2025 4:02,379.94,5,Loved the discounts.,,,,,
CUST_0161,7/12/2025 2:48,600.31,5,User friendly app.,,,,,
CUST_0113,7/24/2025 16:28,564.02,5,Neutral experience.,,,,,
CUST_0254,2/17/2025 11:19,328.74,5,Neutral experience.,,,,,
CUST_0227,2/9/2025 5:47,284.11,5,Very fast delivery.,,,,,
CUST_0473,5/28/2025 1:23,560.54,5,Loved the discounts.,,,,,
CUST_0384,2/11/2025 12:24,331.52,5,Loved the discounts.,,,,,
CUST_0194,7/29/2025 23:40,354.86,5,User friendly app.,,,,,
CUST_0310,6/25/2025 11:56,234.79,5,Great experience overall.,,,,,
CUST_0163,3/18/2025 14:15,344.29,5,User friendly app.,,,,,
CUST_0277,7/24/2025 17:14,361.03,5,Neutral experience.,,,,,
CUST_0384,4/2/2025 2:58,382.44,5,Excellent service!,,,,,
CUST_0195,7/10/2025 8:49,574.81,5,Good quality products.,,,,,
CUST_0375,6/21/2025 12:50,513.07,5,Very fast delivery.,,,,,
CUST_0230,4/23/2025 5:17,437.4,5,Great experience overall.,,,,,
CUST_0051,3/28/2025 8:58,314.87,5,Product quality acceptable.,,,,,
CUST_0438,6/11/2025 9:50,625.14,5,Very fast delivery.,,,,,
CUST_0283,5/8/2025 6:11,459.18,5,Good quality products.,,,,,
CUST_0284,5/28/2025 1:35,361.21,5,User friendly app.,,,,,
CUST_0448,7/14/2025 5:38,443.57,5,User friendly app.,,,,,
CUST_0317,2/18/2025 7:20,625.88,5,Good quality products.,,,,,
CUST_0304,6/23/2025 0:34,401.19,5,Product quality acceptable.,,,,,
CUST_0147,2/26/2025 7:35,674.78,5,User friendly app.,,,,,
CUST_0004,4/28/2025 9:43,631.31,5,Loved the discounts.,,,,,
CUST_0192,5/30/2025 4:04,321.41,5,User friendly app.,,,,,
CUST_0172,6/5/2025 14:13,422.46,5,Delivery was okay.,,,,,
CUST_0477,4/30/2025 1:34,579.23,5,Great experience overall.,,,,,
CUST_0373,7/14/2025 12:22,332.69,5,Neutral experience.,,,,,
CUST_0280,7/21/2025 11:00,481.85,5,Excellent service!,,,,,
CUST_0181,7/15/2025 16:48,371.21,5,Average service.,,,,,
CUST_0095,5/31/2025 11:55,356.02,5,Great experience overall.,,,,,
CUST_0116,6/10/2025 8:36,431.76,5,Excellent service!,,,,,
CUST_0191,2/20/2025 0:54,513.77,5,Neutral experience.,,,,,
CUST_0416,7/29/2025 13:11,370.5,5,Great experience overall.,,,,,
CUST_0018,7/1/2025 12:51,332.92,5,Product quality acceptable.,,,,,
CUST_0281,4/21/2025 17:41,440.81,5,Delivery was okay.,,,,,
CUST_0223,4/26/2025 0:54,479.37,5,Product quality acceptable.,,,,,
CUST_0058,4/27/2025 14:33,379.83,5,Excellent service!,,,,,
CUST_0360,7/21/2025 9:29,394.92,5,Loved the discounts.,,,,,
CUST_0174,5/25/2025 17:16,413.57,5,Good quality products.,,,,,
CUST_0151,3/25/2025 15:04,411.55,5,Delivery was okay.,,,,,
CUST_0450,5/16/2025 1:49,226.73,5,Great experience overall.,,,,,
CUST_0386,7/9/2025 8:10,414.31,5,Product quality acceptable.,,,,,
CUST_0273,6/12/2025 5:18,653.3,5,User friendly app.,,,,,
CUST_0299,3/26/2025 6:24,441.39,5,Excellent service!,,,,,
CUST_0246,6/23/2025 0:11,611.89,5,Great experience overall.,,,,,
CUST_0477,3/7/2025 11:37,389.06,5,Product quality acceptable.,,,,,
CUST_0170,2/11/2025 2:07,645.5,5,Loved the discounts.,,,,,
CUST_0409,7/4/2025 11:04,656.39,5,User friendly app.,,,,,
CUST_0408,3/20/2025 4:14,502.77,5,Very fast delivery.,,,,,
CUST_0316,3/15/2025 15:22,202.26,5,Great experience overall.,,,,,
CUST_0391,4/11/2025 13:49,420.33,5,Nothing special.,,,,,
CUST_0313,5/19/2025 10:44,383.93,5,Great experience overall.,,,,,
CUST_0020,6/4/2025 14:24,460.85,5,Loved the discounts.,,,,,
CUST_0471,5/17/2025 3:29,486.71,5,Product quality acceptable.,,,,,
CUST_0143,6/26/2025 1:48,490.95,5,Good quality products.,,,,,
CUST_0092,4/18/2025 3:25,575.09,5,User friendly app.,,,,,
CUST_0354,4/30/2025 10:06,300.23,5,Delivery was okay.,,,,,
CUST_0150,2/10/2025 23:57,546.34,5,Loved the discounts.,,,,,
CUST_0342,7/4/2025 4:03,264.58,5,Nothing special.,,,,,
CUST_0170,4/30/2025 17:18,455.24,5,Average service.,,,,,
CUST_0326,7/14/2025 9:32,238.05,5,Average service.,,,,,
CUST_0101,6/23/2025 2:27,383.91,5,Average service.,,,,,
CUST_0264,4/19/2025 12:56,510.01,5,Neutral experience.,,,,,
CUST_0053,7/3/2025 1:34,316.87,5,Very fast delivery.,,,,,
CUST_0108,6/5/2025 6:40,517.31,5,Neutral experience.,,,,,
CUST_0005,2/24/2025 13:18,309.66,5,Neutral experience.,,,,,
CUST_0103,4/9/2025 5:41,234.87,5,Nothing special.,,,,,
CUST_0480,4/14/2025 7:32,349.55,5,Neutral experience.,,,,,
CUST_0106,3/8/2025 4:12,245.02,5,Delivery was okay.,,,,,
CUST_0158,3/3/2025 14:56,451.25,5,Neutral experience.,,,,,
CUST_0319,6/20/2025 7:19,396.33,5,Average service.,,,,,
CUST_0275,2/3/2025 15:29,318.29,5,Delivery was okay.,,,,,
CUST_0229,6/30/2025 17:07,279.53,5,Excellent service!,,,,,
CUST_0396,4/16/2025 2:51,205.25,5,Excellent service!,,,,,
CUST_0122,6/30/2025 10:14,418.66,5,Very fast delivery.,,,,,
CUST_0239,2/12/2025 14:48,415.08,5,Good quality products.,,,,,
CUST_0290,3/14/2025 5:17,473.88,5,Average service.,,,,,
CUST_0385,3/26/2025 0:35,523.97,5,Delivery was okay.,,,,,
CUST_0192,7/19/2025 5:24,496.35,5,Average service.,,,,,
CUST_0349,7/23/2025 11:31,272.12,5,Neutral experience.,,,,,
CUST_0485,7/12/2025 9:24,575.41,5,Average service.,,,,,
CUST_0086,6/10/2025 10:49,419.33,5,Very fast delivery.,,,,,
CUST_0047,2/4/2025 6:39,441.84,5,Product quality acceptable.,,,,,
CUST_0238,3/24/2025 3:59,283.25,5,Good quality products.,,,,,
CUST_0446,7/16/2025 6:49,425.13,5,User friendly app.,,,,,
CUST_0341,3/30/2025 23:38,453.84,5,Delivery was okay.,,,,,
CUST_0039,6/13/2025 0:12,586.73,5,Great experience overall.,,,,,
CUST_0289,7/10/2025 3:16,426.69,5,Average service.,,,,,
CUST_0023,4/23/2025 7:34,606.38,5,User friendly app.,,,,,
CUST_0250,7/30/2025 5:41,309.12,5,Delivery was okay.,,,,,
CUST_0180,3/30/2025 7:20,415.98,5,Excellent service!,,,,,
CUST_0223,2/28/2025 10:54,436.17,5,Great experience overall.,,,,,
CUST_0394,3/6/2025 7:58,490.92,5,Loved the discounts.,,,,,
CUST_0004,7/2/2025 16:04,464.48,5,User friendly app.,,,,,
CUST_0258,3/23/2025 10:57,373.2,5,Delivery was okay.,,,,,
CUST_0340,4/14/2025 1:14,498.49,5,Average service.,,,,,
CUST_0152,7/28/2025 2:48,527.69,5,Good quality products.,,,,,
CUST_0396,3/8/2025 3:13,388.07,5,Nothing special.,,,,,
CUST_0417,5/29/2025 12:52,559.81,5,Nothing special.,,,,,
CUST_0168,5/24/2025 23:20,329.41,5,Excellent service!,,,,,
CUST_0242,7/1/2025 23:43,366.01,5,Very fast delivery.,,,,,
CUST_0035,2/22/2025 10:36,585.53,5,Average service.,,,,,
CUST_0215,5/8/2025 23:02,497.34,5,Excellent service!,,,,,
CUST_0418,4/5/2025 9:33,436.68,5,Neutral experience.,,,,,
CUST_0105,7/5/2025 1:40,233.33,5,Excellent service!,,,,,
CUST_0391,5/23/2025 12:08,412.47,5,User friendly app.,,,,,
CUST_0376,5/12/2025 3:46,492.79,5,Average service.,,,,,
CUST_0277,7/4/2025 4:37,252.22,5,Nothing special.,,,,,
CUST_0357,3/29/2025 12:19,476.71,5,Great experience overall.,,,,,
CUST_0408,2/4/2025 13:02,576.28,5,Nothing special.,,,,,
CUST_0177,7/12/2025 17:18,539.46,5,Good quality products.,,,,,
CUST_0496,4/4/2025 13:18,527.3,5,Very fast delivery.,,,,,
CUST_0466,4/17/2025 5:52,321.33,5,Excellent service!,,,,,
CUST_0151,3/19/2025 10:56,513.11,5,Delivery was okay.,,,,,
CUST_0224,6/25/2025 5:03,649.29,5,Excellent service!,,,,,
CUST_0369,4/19/2025 10:38,270.19,5,User friendly app.,,,,,
CUST_0013,4/2/2025 9:49,392.71,5,Loved the discounts.,,,,,
CUST_0279,2/3/2025 12:42,586.14,5,Neutral experience.,,,,,
CUST_0355,4/22/2025 12:50,662.57,5,Excellent service!,,,,,
CUST_0361,6/27/2025 9:34,463.84,5,Nothing special.,,,,,
CUST_0273,5/4/2025 4:19,488.08,5,Great experience overall.,,,,,
CUST_0062,2/5/2025 3:05,413.72,5,Delivery was okay.,,,,,
CUST_0368,3/11/2025 17:34,364.74,5,Very fast delivery.,,,,,
CUST_0397,7/24/2025 11:59,381.22,5,Great experience overall.,,,,,
CUST_0233,4/21/2025 15:53,368.87,5,Neutral experience.,,,,,
CUST_0403,5/17/2025 12:05,512.25,5,Average service.,,,,,
CUST_0076,3/16/2025 8:44,375.51,5,Good quality products.,,,,,
CUST_0284,7/28/2025 0:26,444.74,5,Product quality acceptable.,,,,,
CUST_0384,6/28/2025 23:14,361.29,5,Nothing special.,,,,,
CUST_0052,7/26/2025 6:20,607.2,5,Loved the discounts.,,,,,
CUST_0339,7/20/2025 11:55,412.46,5,Average service.,,,,,
CUST_0469,3/5/2025 16:23,377.14,5,User friendly app.,,,,,
CUST_0053,3/15/2025 8:38,476.61,5,Nothing special.,,,,,
CUST_0057,5/9/2025 0:09,377.1,5,Delivery was okay.,,,,,
CUST_0186,6/5/2025 6:21,458.1,5,Good quality products.,,,,,
CUST_0122,4/4/2025 16:31,400.58,5,Loved the discounts.,,,,,
CUST_0163,7/4/2025 3:45,479.17,5,Loved the discounts.,,,,,
CUST_0076,7/3/2025 23:02,428.05,5,Very fast delivery.,,,,,
CUST_0074,2/6/2025 6:51,526.55,5,Delivery was okay.,,,,,
CUST_0253,4/15/2025 7:23,582.03,5,Average service.,,,,,
CUST_0283,3/12/2025 5:32,400.7,5,User friendly app.,,,,,
CUST_0365,2/4/2025 5:57,553.4,5,Product quality acceptable.,,,,,
CUST_0342,4/10/2025 2:32,668.35,5,Good quality products.,,,,,
CUST_0292,6/19/2025 1:46,486.12,5,User friendly app.,,,,,
CUST_0364,7/30/2025 1:40,429.88,5,Product quality acceptable.,,,,,
CUST_0167,3/30/2025 10:56,490.71,5,User friendly app.,,,,,
CUST_0091,2/23/2025 15:21,424.8,5,User friendly app.,,,,,
CUST_0202,2/17/2025 4:43,488.62,5,Average service.,,,,,
CUST_0126,4/7/2025 2:39,707.5,5,Loved the discounts.,,,,,
CUST_0173,6/28/2025 0:07,339.59,5,Very fast delivery.,,,,,
CUST_0148,6/25/2025 6:08,418.86,5,Loved the discounts.,,,,,
CUST_0476,5/10/2025 12:14,346.7,5,Excellent service!,,,,,
CUST_0456,5/26/2025 0:05,439.52,5,Product quality acceptable.,,,,,
CUST_0317,7/1/2025 1:55,301.59,5,Good quality products.,,,,,
CUST_0461,2/14/2025 5:22,572.14,5,Good quality products.,,,,,
CUST_0409,4/12/2025 13:08,395.41,5,Nothing special.,,,,,
CUST_0134,3/2/2025 8:32,249.19,5,Great experience overall.,,,,,
CUST_0173,4/19/2025 8:03,244.01,5,Loved the discounts.,,,,,
CUST_0160,4/9/2025 7:01,502.13,5,Average service.,,,,,
CUST_0173,5/16/2025 13:21,580.07,5,Very fast delivery.,,,,,
CUST_0317,7/19/2025 23:54,390.87,5,Very fast delivery.,,,,,
CUST_0374,6/29/2025 4:47,413.97,5,Nothing special.,,,,,
CUST_0014,4/17/2025 12:02,582.02,5,Nothing special.,,,,,
CUST_0001,2/1/2025 7:22,638.46,5,Loved the discounts.,,,,,
CUST_0373,7/16/2025 5:21,489.63,5,Delivery was okay.,,,,,
CUST_0054,7/3/2025 17:16,634.77,5,User friendly app.,,,,,
CUST_0374,4/2/2025 11:05,530.89,5,Average service.,,,,,
CUST_0259,2/27/2025 7:18,554.86,5,Loved the discounts.,,,,,
CUST_0471,5/4/2025 12:48,368.52,5,Delivery was okay.,,,,,
CUST_0459,3/7/2025 15:44,314.95,5,Nothing special.,,,,,
CUST_0012,4/25/2025 23:48,452.07,5,Nothing special.,,,,,
CUST_0224,3/18/2025 16:07,405.15,5,Nothing special.,,,,,
CUST_0358,7/27/2025 9:42,607.3,5,Very fast delivery.,,,,,
CUST_0122,3/11/2025 12:10,373.63,5,Good quality products.,,,,,
CUST_0090,2/1/2025 7:43,425.61,5,Product quality acceptable.,,,,,
CUST_0186,5/20/2025 11:47,587.31,5,Good quality products.,,,,,
CUST_0316,7/11/2025 12:25,644.2,5,Excellent service!,,,,,
CUST_0028,7/3/2025 13:22,332.55,5,Average service.,,,,,
CUST_0201,3/13/2025 6:01,561.92,5,Average service.,,,,,
CUST_0212,3/23/2025 10:12,382.32,5,Neutral experience.,,,,,
CUST_0461,2/10/2025 13:17,336.08,5,User friendly app.,,,,,
CUST_0240,6/1/2025 6:27,294.83,5,Neutral experience.,,,,,
CUST_0253,4/22/2025 8:11,484.15,5,Very fast delivery.,,,,,
CUST_0390,7/13/2025 10:00,421.79,5,Product quality acceptable.,,,,,
CUST_0082,3/27/2025 12:14,451.55,5,User friendly app.,,,,,
CUST_0010,6/2/2025 11:33,420.24,5,Good quality products.,,,,,
CUST_0312,3/4/2025 2:02,575.38,5,Loved the discounts.,,,,,
CUST_0286,7/6/2025 11:14,295.34,5,Nothing special.,,,,,
CUST_0119,7/17/2025 1:55,354.72,5,Very fast delivery.,,,,,
CUST_0289,7/6/2025 4:06,643.1,5,User friendly app.,,,,,
CUST_0374,7/15/2025 23:00,348.05,5,Loved the discounts.,,,,,
CUST_0239,6/6/2025 10:48,306.71,5,Product quality acceptable.,,,,,
CUST_0177,5/24/2025 5:04,483.2,5,Product quality acceptable.,,,,,
